cleaned_text,label
youre white arent you rolls eyes rt rip to my nigga trayvon a worthless spear chucker,1
my dick wants some pussy,0
i confessgt degenerateartist and rebelscience is the walrus who sneaks pussy in the nightgt i am artist paints your wife with bastardsgt,0
but you were too busy being a raging bitch and not caring that your best friend was going through hell so theres my punch,0
knockin a dent in dis big bitch fwm everywhere,0
rt austin mahone is making bitches horny right now,0
a lot of you males need to dress up as real men for halloween since yall be acting like bitches all year,0
bitch im and i didnt follow you hahaha,0
chop the top on the porsche thats a headless horse extendo long as an extension cord bitch i ball like jordan and i play full court,0
all u can pull is the fucking retard,1
just seen a pic comparison of lou holtz and he grandma off beverly hillbillies and i cant stop crying tears of unfathomable hilarity,0
rt if your girl see that another girl likes you her name is this bitch until further notice,0
hoes get in this bitch talk about irrelevant shit,0
rt go home bitch,0
whoops bought snuggly hideous fuzzy boots because its cold as balls all of a sudden,0
you better and ima let that bitch slide right now just be on standby,0
rt i finally realize that these bitches just wanna see me down wanna see me fall,0
read wo slant your orig statement said everything we havethat is the only extreme comment made,0
my nicca tip cant act for shit in takers,0
rt peyton mannings remarkable season pass yds nfl record pass td nfl record completions likely ho,0
rt proudly a racist u dumb nigger,1
rt the looters in ferguson are so retarded that they risk arrest to get free food when ebt already pays for their food lo,0
pretty mother fucker pull up in a bitch likee,0
we outchea bitch,0
rt we dont love these hoes,0
do you bitch boy,0
this bitch look like a fucking white trash trailer park queen lookin man bear pig,1
dont say shit like that lil nig or ill give you a stamp,0
a teen was running around target in monkey pjs screaming oo oo ah ah amp the fitting room girls were cackling was today designed to annoy me,0
julius peppers still seems retarded,0
i will eat these hoes alive,0
have fun losing tonight bitch,0
about to smack some peckerwoods in a judge pit,0
rt bitch you guessed it,0
who ever said this is so dumb my moms a cop amp ill have her track you down for being a lil bitch kay bye,0
lifes a bitch then you die tony,0
rt henny amp hoes rt peace amp tranquillity if you were a greek mythical godwhat would u be,0
dat colored guy be braisin,0
you a hoe,0
eating pussy on top of my shoulders,0
i smoke a fat pound of grass and fall on my ass faster than the fat bitch who sat down to fast,0
these bitches really love soda out here,0
rt back when i was a young buffalo soldier ha so to the bro tbt we still in this bitch,0
its so scary hoe annabella does everything i do she acts just like me,0
call me bitch,0
rt hoes aint shit rt how superficial bitches are,0
rt lol im off this brooo bitches janky,0
sounds like you bout to smack a hoe,0
saw three grown men on a motorcycle amp that bitch was barely moving lmao what the hell,0
these hoes aint loyal,0
rt flappy birds cheat codes,0
lmaoo bad bitch can i hit that you matching or bad bitch bats eyelashes are you matching or,0
they would make a great baby bird pic bruh,0
rt nooo i left my papers in the basement n my niggah getting some cakes down there,0
i feel like twerking this is why yo pussy stank,0
bitch shut the fuck up goddam your a slut bitch whore nigga,1
hey dude watch who your calling a bitch,0
i think i found a normal roommate again praise be to jesus these current ones are about to get their throats slit in their sleep,0
i dont keep friends they come and go dont fuck with these bitches fake all they know,0
i prolly leave up out this bitch with my cups in my hand and yo hand in my other hand,0
rt sooner or later ya pussy gon tell me the truth lets hope its not while im in it cause ima kill u,0
gucci b having me on my rude shit lol thats not nice that bitch aint worth a quarter,0
smoke wit a bitch in nap and let her play music i bet she turn on boosie or some slow shit,0
oh no they drafted that gay ass that come out on tv well u welcome to redskins nation no queers just a lot of niggers,1
this bitch weave game serious,0
rt when you make a joke and someone you hate laughs and youre thinking no bitch you arent allowed to laugh,0
clingy girlfriends are the best stop lying to these hoes bro that shit annoying,0
if you do tax fraud you bet not dare tweet about voting bitchall of them tweeting they dont do politics,0
im just a young niggah out here chasing ins til im in the driver seat of my benz,0
lakers are trash right now,1
wayhustle come get signed bitch we self paid,0
im much for these niggas and much for these hoes,0
yall hoes love everyday,0
celebratin while you hatin bitch,0
if this bitch dont turn crash in,0
your picture makes you look like a serious fag justsayin lol,1
rt why would i be in a relationship theses hoes go still do them,0
stupid white people making my posts relevant to they own life stupid cousintoucher honkie whitetrash blonde,1
it be below zero and hoes still go out like its degrees plus tax,0
note khorasan is the old arabic name for parts of iran afghanistan not an invention of modern jihadis justsayin,0
i want some clams on the half shell,0
get some hagendazs ice cream bars a whole lot make sure chocolate gotta have chocolate man some popcorn red popcorn graham crackers,0
every bitch that love bank account in overdraft,0
these hoes got more bodies than a cemetery,0
rt my bestfriend got jumped by like dudes n ur upset u have to pay fines gtfo bitch,0
kayci and i greet each other by saying hey cunt like it makes me lol,0
rt well he is at genos so he is the ultimate faggot got to show this queer how to eat,1
merry christmas bitches,0
time for bed peace bitches,0
i had free tickets and couldnt go because i had chemistry aint that a bitch,0
rt doing nothing as an agenda unbelievable that the dems failed to use that against the teabaggers,0
i almost beat that bitch up,0
i seen sum of it but im tryin see lox n mook,0
biden was a winner last night yea right like charlie sheen really was a a winner too winning lol,0
be my guest i want to be a bird i think,0
you sick bitch didnt even invite me,0
well done what a coon,0
rt i would rather fuck a fat chick than allow a nigger into my house,1
calling it am early night heartache is a bitch broken,0
rt not a fob fan nor in the know but fuck you fatty is a poor argument for anything after th,0
maddie karissa ireland cierra and i have gotten so close id kill a bitch for them tbh,0
i need to change myself first im retarded as fuck,0
rt damn near in love with all them hoes when im with em,0
yellow is even better,0
cant stand ghetto ratchet ass mofos,0
rt braxton curti a hoe ass nigga and wen i see him ima smack him like da lil bitch he is,0
life is a bitch but every dog has its day,0
rt dont be on here and saying all my friends and everyone i know has a baby well bitch life,0
rt so if her legs dont rub together that means her pwoosy is trash i just heard this,0
keep dem poo hoes off ya tl b,0
rt jennas a faggot,1
lol active rt idgaf about an active hoe as long as shes not fucking my man need to learn how to mind your business,0
rt math city bitch math math city bitch math city bitch math math city bitch and equals bitch,0
rt fucking chinks in clash of clans always fuck me up bitch ass kamikaze faggots,1
freshmanadvice and if you aint a hoe get up out my traphouseeeeeeee,0
rt brandons a dumb fat chunky whore,0
yo feet smell like my puss whut like flowers bitch omg,0
rt i would never trip over a bitch that aint mine niggas clowns man,0
rt the timeline boring because all the hoes out right now probably getting fucked or planning too,0
apple sauce bitch,0
rt your pussy so bomb i call it dynamite,0
talkin bout bitches gettin butthurt am i right,0
this reminds me of another quality video lol he aint fittin to front for these peckerwoods,0
fucking queer,0
can i help you maybe you gotta card for sorry that tranny died in your motel room now your wife knows heres an applebees gift card,0
is there a vending machine around this bitch im starvin,0
i could never bring myself to fw a bitch or nigga that wears everybody else shit like um no your broke amp bummy ya fuccing boof,0
